,timestamp,text
258,1131685693000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
259,1131685693000,"ntpd[2245]: synchronized to 10.100.28.250, stratum 3"
260,1131685693000,kernel: audit(1131682094.142:0): avc: denied { write } for pid=14596 comm=minilogd name=log dev=ram0 ino=199 scontext=user_u:system_r:syslogd_t tcontext=user_u:object_r:file_t tclass=sock_file
261,1131685693000,VFS: file-max limit 65536 reached
262,1131685693000,VFS: file-max limit 65536 reached
263,1131685693000,VFS: file-max limit 65536 reached
264,1131685693000,VFS: file-max limit 65536 reached
265,1131685693000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_A2] datasource
266,1131685693000,VFS: file-max limit 65536 reached
267,1131685693000,VFS: file-max limit 65536 reached
268,1131685693000,VFS: file-max limit 65536 reached
269,1131685693000,VFS: file-max limit 65536 reached
270,1131685693000,VFS: file-max limit 65536 reached
271,1131685693000,VFS: file-max limit 65536 reached
272,1131685693000,VFS: file-max limit 65536 reached
273,1131685693000,VFS: file-max limit 65536 reached
274,1131685698000,VFS: file-max limit 65536 reached
275,1131685698000,VFS: file-max limit 65536 reached
276,1131685698000,VFS: file-max limit 65536 reached
277,1131685698000,VFS: file-max limit 65536 reached
278,1131685698000,VFS: file-max limit 65536 reached
279,1131685698000,VFS: file-max limit 65536 reached
280,1131685698000,VFS: file-max limit 65536 reached
281,1131685698000,VFS: file-max limit 65536 reached
282,1131685698000,VFS: file-max limit 65536 reached
283,1131685698000,VFS: file-max limit 65536 reached
284,1131685698000,VFS: file-max limit 65536 reached
285,1131685698000,VFS: file-max limit 65536 reached
286,1131685698000,VFS: file-max limit 65536 reached
287,1131685698000,VFS: file-max limit 65536 reached
288,1131685698000,VFS: file-max limit 65536 reached
289,1131685698000,VFS: file-max limit 65536 reached
290,1131685698000,VFS: file-max limit 65536 reached
291,1131685698000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_D1] datasource
292,1131685698000,VFS: file-max limit 65536 reached
293,1131685698000,VFS: file-max limit 65536 reached
294,1131685698000,VFS: file-max limit 65536 reached
295,1131685698000,VFS: file-max limit 65536 reached
296,1131685698000,VFS: file-max limit 65536 reached
297,1131685698000,VFS: file-max limit 65536 reached
298,1131685698000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_B8] datasource
299,1131685698000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_C7] datasource
300,1131685698000,VFS: file-max limit 65536 reached
301,1131685698000,VFS: file-max limit 65536 reached
302,1131685698000,VFS: file-max limit 65536 reached
303,1131685698000,VFS: file-max limit 65536 reached
304,1131685698000,VFS: file-max limit 65536 reached
305,1131685698000,VFS: file-max limit 65536 reached
306,1131685698000,VFS: file-max limit 65536 reached
307,1131685698000,VFS: file-max limit 65536 reached
308,1131685698000,VFS: file-max limit 65536 reached
309,1131685698000,VFS: file-max limit 65536 reached
310,1131685698000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_A5] datasource
311,1131685698000,VFS: file-max limit 65536 reached
312,1131685698000,VFS: file-max limit 65536 reached
313,1131685698000,VFS: file-max limit 65536 reached
314,1131685698000,VFS: file-max limit 65536 reached
315,1131685698000,VFS: file-max limit 65536 reached
316,1131685698000,VFS: file-max limit 65536 reached
317,1131685698000,VFS: file-max limit 65536 reached
318,1131685698000,VFS: file-max limit 65536 reached
319,1131685698000,VFS: file-max limit 65536 reached
320,1131685698000,VFS: file-max limit 65536 reached
321,1131685698000,VFS: file-max limit 65536 reached
322,1131685698000,VFS: file-max limit 65536 reached
323,1131685698000,VFS: file-max limit 65536 reached
324,1131685698000,VFS: file-max limit 65536 reached
325,1131685698000,VFS: file-max limit 65536 reached
326,1131685698000,VFS: file-max limit 65536 reached
327,1131685698000,VFS: file-max limit 65536 reached
328,1131685698000,VFS: file-max limit 65536 reached
329,1131685698000,VFS: file-max limit 65536 reached
330,1131685699000,VFS: file-max limit 65536 reached
331,1131685699000,VFS: file-max limit 65536 reached
332,1131685699000,VFS: file-max limit 65536 reached
333,1131685699000,VFS: file-max limit 65536 reached
334,1131685699000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_D7] datasource
335,1131685699000,VFS: file-max limit 65536 reached
336,1131685699000,VFS: file-max limit 65536 reached
337,1131685699000,VFS: file-max limit 65536 reached
338,1131685699000,VFS: file-max limit 65536 reached
339,1131685699000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_D2] datasource
340,1131685699000,VFS: file-max limit 65536 reached
341,1131685699000,VFS: file-max limit 65536 reached
342,1131685699000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_C6] datasource
343,1131685699000,VFS: file-max limit 65536 reached
344,1131685699000,VFS: file-max limit 65536 reached
345,1131685699000,VFS: file-max limit 65536 reached
346,1131685699000,VFS: file-max limit 65536 reached
347,1131685699000,VFS: file-max limit 65536 reached
348,1131685699000,VFS: file-max limit 65536 reached
349,1131685699000,VFS: file-max limit 65536 reached
350,1131685699000,VFS: file-max limit 65536 reached
351,1131685699000,VFS: file-max limit 65536 reached
352,1131685699000,VFS: file-max limit 65536 reached
353,1131685699000,VFS: file-max limit 65536 reached
354,1131685699000,VFS: file-max limit 65536 reached
355,1131685707000,VFS: file-max limit 65536 reached
356,1131685707000,VFS: file-max limit 65536 reached
357,1131685707000,VFS: file-max limit 65536 reached
358,1131685707000,VFS: file-max limit 65536 reached
359,1131685707000,VFS: file-max limit 65536 reached
360,1131685707000,VFS: file-max limit 65536 reached
361,1131685707000,VFS: file-max limit 65536 reached
362,1131685707000,VFS: file-max limit 65536 reached
363,1131685707000,VFS: file-max limit 65536 reached
364,1131685707000,VFS: file-max limit 65536 reached
365,1131685707000,VFS: file-max limit 65536 reached
366,1131685707000,VFS: file-max limit 65536 reached
367,1131685707000,VFS: file-max limit 65536 reached
368,1131685707000,VFS: file-max limit 65536 reached
369,1131685707000,VFS: file-max limit 65536 reached
370,1131685707000,VFS: file-max limit 65536 reached
371,1131685707000,VFS: file-max limit 65536 reached
372,1131685707000,VFS: file-max limit 65536 reached
373,1131685707000,VFS: file-max limit 65536 reached
374,1131685707000,VFS: file-max limit 65536 reached
375,1131685707000,VFS: file-max limit 65536 reached
376,1131685707000,VFS: file-max limit 65536 reached
377,1131685707000,VFS: file-max limit 65536 reached
378,1131685707000,VFS: file-max limit 65536 reached
379,1131685707000,VFS: file-max limit 65536 reached
380,1131685707000,VFS: file-max limit 65536 reached
381,1131685707000,VFS: file-max limit 65536 reached
382,1131685708000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
383,1131685708000,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))"
384,1131685708000,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))"
385,1131685708000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
386,1131685708000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
387,1131685708000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
388,1131685708000,VFS: file-max limit 65536 reached
389,1131685708000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_C4] datasource
390,1131685708000,VFS: file-max limit 65536 reached
391,1131685708000,VFS: file-max limit 65536 reached
392,1131685708000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
393,1131685708000,VFS: file-max limit 65536 reached
394,1131685708000,VFS: file-max limit 65536 reached
395,1131685708000,VFS: file-max limit 65536 reached
396,1131685708000,VFS: file-max limit 65536 reached
397,1131685708000,VFS: file-max limit 65536 reached
398,1131685708000,VFS: file-max limit 65536 reached
399,1131685708000,VFS: file-max limit 65536 reached
400,1131685708000,VFS: file-max limit 65536 reached
401,1131685708000,VFS: file-max limit 65536 reached
402,1131685708000,VFS: file-max limit 65536 reached
403,1131685709000,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))"
404,1131685709000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
405,1131685709000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
406,1131685709000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
407,1131685709000,ib_sm.x[24904]: [ib_sm_sweep.c:1442]: Topology changed
408,1131685709000,ib_sm.x[24904]: [ib_sm_discovery.c:470]: Failed to GetNodeInfo() because of NO RESPONSE
409,1131685709000,ib_sm.x[24904]: [INFO]: Generate SM OUT_OF_SERVICE trap for GID=0x000000fe800000000005ad00000465ed
410,1131685709000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
411,1131685709000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
412,1131685709000,"ib_sm.x[24904]: [ib_sm_discovery.c:490]: Failed to GetNodeInfo() - hop_count: 6, direct_path: 0, 1, 2, 13, 8, 9, 5, 0, 0, 0"
413,1131685709000,ib_sm.x[24904]: [ib_sm_sweep.c:254]: An existing IB node GUID 0005AD00000465ED LID was removed
414,1131685709000,"ib_sm.x[24904]: [ib_sm_discovery.c:1103]: Failed discover node test, node 5ad0000027df0, port_num= 5, error code 1"
415,1131685709000,ib_sm.x[24904]: [INFO]: Configuration caused by discovering removed ports
416,1131685709000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
417,1131685710000,VFS: file-max limit 65536 reached
418,1131685710000,VFS: file-max limit 65536 reached
419,1131685710000,VFS: file-max limit 65536 reached
420,1131685710000,VFS: file-max limit 65536 reached
421,1131685710000,VFS: file-max limit 65536 reached
422,1131685710000,VFS: file-max limit 65536 reached
423,1131685710000,VFS: file-max limit 65536 reached
424,1131685710000,VFS: file-max limit 65536 reached
425,1131685710000,VFS: file-max limit 65536 reached
426,1131685710000,VFS: file-max limit 65536 reached
427,1131685710000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_B6] datasource
428,1131685710000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_Admin] datasource
429,1131685710000,VFS: file-max limit 65536 reached
430,1131685710000,VFS: file-max limit 65536 reached
431,1131685710000,VFS: file-max limit 65536 reached
432,1131685710000,VFS: file-max limit 65536 reached
433,1131685710000,VFS: file-max limit 65536 reached
434,1131685710000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
435,1131685711000,kernel: [KERNEL_IB][ib_cache_update][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/core/obj_host_amd64_custom1_rhel4/ts_ib_core/core_cache.c:389]port_query failed (-22) for InfiniHost0
436,1131685711000,"kernel: [KERNEL_IB][tsIbTavorPortQuery][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_device.c:164]InfiniHost0: VAPI_query_hca_port_prop failed, return code = -254 (Fatal error (Local Catastrophic Error))"
437,1131685711000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[728]: XHH_hob_get_gid_tbl: Device in FATAL state
438,1131685711000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[204]: XHH_hob_query_port_prop: Device in FATAL state
439,1131685711000,"ib_sm.x[24904]: [INFO]: Program port state to down, node=5ad0000027df0, 5, to CA"
440,1131685712000,VFS: file-max limit 65536 reached
441,1131685712000,VFS: file-max limit 65536 reached
442,1131685712000,VFS: file-max limit 65536 reached
443,1131685712000,VFS: file-max limit 65536 reached
444,1131685712000,VFS: file-max limit 65536 reached
445,1131685712000,VFS: file-max limit 65536 reached
446,1131685712000,VFS: file-max limit 65536 reached
447,1131685712000,VFS: file-max limit 65536 reached
448,1131685712000,VFS: file-max limit 65536 reached
449,1131685712000,VFS: file-max limit 65536 reached
450,1131685712000,VFS: file-max limit 65536 reached
451,1131685712000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_C8] datasource
452,1131685712000,VFS: file-max limit 65536 reached
453,1131685712000,"kernel: [KERNEL_IB][tsIbTavorGidQuery][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_device.c:339]InfiniHost0: VAPI_query_hca_gid_tbl failed, return code = -254 (Fatal error (Local Catastrophic Error))"
454,1131685712000,VFS: file-max limit 65536 reached
455,1131685712000,VFS: file-max limit 65536 reached
456,1131685712000,VFS: file-max limit 65536 reached
457,1131685712000,VFS: file-max limit 65536 reached
458,1131685712000,VFS: file-max limit 65536 reached
459,1131685712000,VFS: file-max limit 65536 reached
460,1131685712000,VFS: file-max limit 65536 reached
461,1131685712000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_C1] datasource
462,1131685712000,VFS: file-max limit 65536 reached
463,1131685712000,ib_sm.x[24904]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
464,1131685712000,VFS: file-max limit 65536 reached
465,1131685712000,VFS: file-max limit 65536 reached
466,1131685712000,ib_sm.x[24904]: [ib_sm_sweep.c:1792]: async events require sweep
467,1131685712000,VFS: file-max limit 65536 reached
468,1131685712000,VFS: file-max limit 65536 reached
469,1131685712000,VFS: file-max limit 65536 reached
470,1131685712000,ib_sm.x[24904]: [ib_sm_sweep.c:1264]: Rediscover the subnet
471,1131685712000,VFS: file-max limit 65536 reached
472,1131685713000,VFS: file-max limit 65536 reached
473,1131685713000,VFS: file-max limit 65536 reached
474,1131685713000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_D6] datasource
475,1131685713000,VFS: file-max limit 65536 reached
476,1131685713000,VFS: file-max limit 65536 reached
477,1131685713000,VFS: file-max limit 65536 reached
478,1131685713000,VFS: file-max limit 65536 reached
479,1131685713000,VFS: file-max limit 65536 reached
480,1131685713000,VFS: file-max limit 65536 reached
481,1131685713000,VFS: file-max limit 65536 reached
482,1131685713000,VFS: file-max limit 65536 reached
483,1131685713000,VFS: file-max limit 65536 reached
484,1131685713000,VFS: file-max limit 65536 reached
485,1131685713000,VFS: file-max limit 65536 reached
486,1131685714000,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))"
487,1131685714000,VFS: file-max limit 65536 reached
488,1131685714000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
489,1131685714000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
490,1131685714000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
491,1131685714000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
492,1131685714000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
493,1131685714000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_A4] datasource
494,1131685714000,VFS: file-max limit 65536 reached
495,1131685714000,VFS: file-max limit 65536 reached
496,1131685714000,VFS: file-max limit 65536 reached
497,1131685714000,"ntpd[2258]: synchronized to 10.100.30.250, stratum 3"
498,1131685714000,VFS: file-max limit 65536 reached
499,1131685714000,VFS: file-max limit 65536 reached
500,1131685714000,VFS: file-max limit 65536 reached
501,1131685714000,VFS: file-max limit 65536 reached
502,1131685714000,VFS: file-max limit 65536 reached
503,1131685714000,VFS: file-max limit 65536 reached
504,1131685714000,VFS: file-max limit 65536 reached
505,1131685714000,VFS: file-max limit 65536 reached
506,1131685714000,VFS: file-max limit 65536 reached
507,1131685715000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
508,1131685715000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_D4] datasource
509,1131685715000,VFS: file-max limit 65536 reached
510,1131685715000,VFS: file-max limit 65536 reached
511,1131685715000,VFS: file-max limit 65536 reached
512,1131685715000,VFS: file-max limit 65536 reached
513,1131685715000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
514,1131685715000,ib_sm.x[24904]: [ib_sm_discovery.c:470]: Failed to GetNodeInfo() because of NO RESPONSE
515,1131685715000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
516,1131685715000,VFS: file-max limit 65536 reached
517,1131685715000,VFS: file-max limit 65536 reached
518,1131685715000,VFS: file-max limit 65536 reached
519,1131685715000,VFS: file-max limit 65536 reached
520,1131685715000,"ib_sm.x[24904]: [ib_sm_discovery.c:490]: Failed to GetNodeInfo() - hop_count: 6, direct_path: 0, 1, 1, 13, 8, 9, 5, 0, 0, 0"
521,1131685715000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
522,1131685715000,"ib_sm.x[24904]: [ib_sm_discovery.c:1103]: Failed discover node test, node 5ad0000027df0, port_num= 5, error code 1"
523,1131685715000,ib_sm.x[24904]: [ib_sm_sweep.c:1455]: No topology change
524,1131685715000,ib_sm.x[24904]: [INFO]: Configuration caused by multicast membership change
525,1131685715000,VFS: file-max limit 65536 reached
526,1131685715000,VFS: file-max limit 65536 reached
527,1131685715000,VFS: file-max limit 65536 reached
528,1131685715000,VFS: file-max limit 65536 reached
529,1131685715000,VFS: file-max limit 65536 reached
530,1131685716000,VFS: file-max limit 65536 reached
531,1131685716000,VFS: file-max limit 65536 reached
532,1131685716000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_A8] datasource
533,1131685716000,VFS: file-max limit 65536 reached
534,1131685716000,VFS: file-max limit 65536 reached
535,1131685716000,VFS: file-max limit 65536 reached
536,1131685716000,VFS: file-max limit 65536 reached
537,1131685716000,"kernel: [KERNEL_IB][tsIbTavorMadProcess][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/tavor/provider/obj_host_amd64_custom1_rhel4/ts_ib_tavor/tavor_mad.c:152]InfiniHost0: EVAPI_process_local_mad failed, return code = -254 (Fatal error (Local Catastrophic Error))"
538,1131685716000,VFS: file-max limit 65536 reached
539,1131685716000,VFS: file-max limit 65536 reached
540,1131685716000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
541,1131685716000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_B7] datasource
542,1131685716000,VFS: file-max limit 65536 reached
543,1131685716000,VFS: file-max limit 65536 reached
544,1131685716000,VFS: file-max limit 65536 reached
545,1131685716000,VFS: file-max limit 65536 reached
546,1131685716000,VFS: file-max limit 65536 reached
547,1131685716000,VFS: file-max limit 65536 reached
548,1131685716000,"kernel: [KERNEL_IB][ib_mad_dispatch][/mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/ib/ts_api_ng/mad/obj_host_amd64_custom1_rhel4/ts_ib_mad/mad_filter.c:292]mad_process failed (0) for InfiniHost0 port 1 QPN 0 (class 0x81, aid 0x0011)"
549,1131685716000,VFS: file-max limit 65536 reached
550,1131685716000,VFS: file-max limit 65536 reached
551,1131685716000,VFS: file-max limit 65536 reached
552,1131685716000,VFS: file-max limit 65536 reached
553,1131685716000,VFS: file-max limit 65536 reached
554,1131685716000,VFS: file-max limit 65536 reached
555,1131685716000,VFS: file-max limit 65536 reached
556,1131685716000,VFS: file-max limit 65536 reached
557,1131685716000,VFS: file-max limit 65536 reached
558,1131685716000,VFS: file-max limit 65536 reached
559,1131685716000,VFS: file-max limit 65536 reached
560,1131685716000,VFS: file-max limit 65536 reached
561,1131685716000,kernel: THH(1): mnt_projects/sysapps/src/ib/topspin/topspin-src-3.2.0-16/third_party/thca4_linux/kernel/mlxhh/thh/obj_host_amd64_custom1_rhel4/mod_thh/hob_comm.c[1597]: XHH_hob_process_local_mad: Device in FATAL state
562,1131685717000,/apps/x86_64/system/ganglia-3.0.1/sbin/gmetad[1684]: data_thread() got not answer from any [Thunderbird_B4] datasource
563,1131685717000,VFS: file-max limit 65536 reached
564,1131685717000,VFS: file-max limit 65536 reached
565,1131685717000,VFS: file-max limit 65536 reached
566,1131685717000,VFS: file-max limit 65536 reached
567,1131685717000,VFS: file-max limit 65536 reached
568,1131685717000,VFS: file-max limit 65536 reached
569,1131685717000,VFS: file-max limit 65536 reached
570,1131685717000,VFS: file-max limit 65536 reached
571,1131685717000,VFS: file-max limit 65536 reached
572,1131685717000,VFS: file-max limit 65536 reached
573,1131685717000,VFS: file-max limit 65536 reached
574,1131685717000,VFS: file-max limit 65536 reached
575,1131685717000,VFS: file-max limit 65536 reached
576,1131685718000,VFS: file-max limit 65536 reached
577,1131685718000,VFS: file-max limit 65536 reached
578,1131685718000,VFS: file-max limit 65536 reached
579,1131685718000,VFS: file-max limit 65536 reached
580,1131685718000,VFS: file-max limit 65536 reached
581,1131685718000,VFS: file-max limit 65536 reached
582,1131685718000,VFS: file-max limit 65536 reached
583,1131685718000,VFS: file-max limit 65536 reached
584,1131685718000,VFS: file-max limit 65536 reached
585,1131685718000,VFS: file-max limit 65536 reached
