Unnamed: 0,timestamp,text,label,filename,clusters,tfidf_text,p-0-0,p-4-0,p-4-1,p-4-2,p-5-0,p-6-0,p-6-1,p-6-2,p-7-0,p-7-1,p-8-0,p-10-0,p-10-1,p-10-2,p-10-3,p-10-4,p-10-5,p-10-6,p-10-7,p-11-0,p-11-1,p-11-2,p-11-3,p-11-4,p-11-5,p-11-6,p-11-7,p-11-8,p-11-9,p-11-10,p-11-11,p-11-12,p-11-13,p-11-14,p-15-0,p-15-1,p-15-2,p-15-3,p-15-4,p-16-0,p-17-0,p-18-0,p-23-0,p-23-1,p-23-2,p-25-0
12454,1119807544728.642,RAS KERNEL INFO data store interrupt caused by icbi.........0,False,R01-M1-N0-C:J05-U01,9,RAS KERNEL INFO data store interrupt caused by icbi.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17189,1120263172534.542,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,False,R20-M1-NF-C:J15-U11,27,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27757,1120972559177.104,RAS KERNEL INFO generating core.1939,False,R01-M0-N9-C:J03-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38137,1122164828447.209,RAS KERNEL INFO 15 floating point alignment exceptions,False,R17-M0-NF-C:J12-U01,5,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28702,1121172455397.4458,RAS KERNEL INFO generating core.14172,False,R26-M0-N4-C:J14-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37931,1122143922045.759,RAS KERNEL INFO generating core.29290,False,R20-M0-N7-C:J07-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61215,1130570488336.7568,"RAS KERNEL INFO CE sym 33, at 0x1ff2fc60, mask 0x08",False,R60-M0-N2-C:J12-U11,7,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,,,33.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6886,1118770908930.827,RAS KERNEL FATAL data store interrupt caused by icbi.........0,False,R21-M0-N2-C:J09-U11,9,RAS KERNEL FATAL data store interrupt caused by icbi.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705,1117974206086.902,RAS KERNEL INFO generating core.144,False,R22-M0-ND-C:J17-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47233,1123185117424.098,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,R11-M0-N4,21,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58018,1127243345567.668,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,3,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11438,1119455181632.863,"RAS KERNEL INFO CE sym 0, at 0x1b858a80, mask 0x20",False,R16-M1-N2-C:J17-U01,7,"RAS KERNEL INFO CE sym , at x1b858a8, mask x2",,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67925,1131582983558.5598,RAS KERNEL INFO 5246949 floating point alignment exceptions,False,R63-M0-NC-C:J15-U01,5,RAS KERNEL INFO  floating point alignment exceptions,,,,,5246949.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54326,1125222899681.71,RAS KERNEL INFO 39604732 double-hummer alignment exceptions,False,R57-M1-N4-C:J15-U11,0,RAS KERNEL INFO  double-hummer alignment exceptions,39604732.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52039,1125084833388.0972,RAS KERNEL INFO iar 003a9274 dear 00f2a0f8,False,R60-M0-ND-C:J04-U11,10,RAS KERNEL INFO iar 003a9274 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30091,1121252317012.1702,RAS KERNEL INFO 112679704 double-hummer alignment exceptions,False,R20-M1-N9-C:J05-U01,0,RAS KERNEL INFO  double-hummer alignment exceptions,112679704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,1118773737842.235,RAS KERNEL FATAL data address space................0,False,R21-M0-NA-C:J13-U11,2,RAS KERNEL FATAL data address space................0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22126,1120940482921.71,RAS KERNEL INFO generating core.48040,False,R13-M1-N1-C:J16-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2119,1118370946793.673,RAS KERNEL INFO generating core.15994,False,R10-M0-N1-C:J07-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18070,1120263282765.238,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,False,R30-M1-NF-C:J15-U01,27,RAS KERNEL INFO 1146800 double-hummer alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62161,1130675820087.835,"RAS KERNEL INFO CE sym 29, at 0x1b719940, mask 0x02",False,R06-M0-N9-C:J02-U01,7,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,,,29.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50405,1124797861327.429,RAS APP FATAL ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,False,R32-M1-N8-I:J18-U11,18,RAS APP FATAL ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56646,1126272212961.9,RAS KERNEL INFO total of 1 ddr error(s) detected and corrected,False,R00-M1-NE-C:J15-U01,15,RAS KERNEL INFO total of  ddr error(s) detected and corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34626,1121598322859.884,RAS KERNEL INFO generating core.21525,False,R31-M1-NA-C:J10-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,1117886171996.271,RAS APP FATAL ciod: failed to read message prefix on control stream (CioStream socket to 172.16.96.116:37026,True,R32-M1-N0-I:J18-U01,16,RAS APP FATAL ciod: failed to read message prefix on control stream (CioStream socket to :,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37026.0,,,,,,
55828,1125223969566.412,RAS KERNEL INFO iar 0014a1e4 dear 009a0108,False,R56-M1-N5-C:J16-U01,10,RAS KERNEL INFO iar  dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14779,1120146143473.83,RAS KERNEL INFO generating core.24390,False,R03-M1-N8-C:J07-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5933,1118770856509.5352,RAS KERNEL FATAL data store interrupt caused by dcbf.........0,False,R24-M1-N4-C:J15-U11,9,RAS KERNEL FATAL data store interrupt caused by dcbf.........0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39510,1122164980289.9028,RAS KERNEL INFO 15 floating point alignment exceptions,False,R15-M0-N2-C:J06-U11,5,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67471,1131582537288.785,RAS KERNEL INFO,False,R62-M0-N8-C:J17-U11,1,RAS KERNEL INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72050,1133448306282.475,"RAS KERNEL INFO 10720 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R73-M1-N2-C:J10-U01,8,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",,,,,,,,,,,10720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61664,1130577969235.7148,"RAS KERNEL INFO CE sym 7, at 0x11596a00, mask 0x01",False,R31-M1-N6-C:J14-U01,7,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3528,1118539740306.119,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,6,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53161,1125222067964.377,RAS KERNEL INFO 32840146 double-hummer alignment exceptions,False,R45-M0-N7-C:J14-U01,0,RAS KERNEL INFO  double-hummer alignment exceptions,32840146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28712,1121172455666.22,RAS KERNEL INFO generating core.14158,False,R26-M0-N4-C:J06-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60835,1128619466953.6992,"RAS KERNEL INFO CE sym 31, at 0x1439cce0, mask 0x40",False,R34-M1-NB-C:J07-U11,7,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44029,1122577881260.532,RAS KERNEL INFO generating core.2461,False,R22-M1-NA-C:J12-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55575,1125223956072.9648,RAS KERNEL INFO iar 0014a150 dear 0099dad8,False,R52-M1-NF-C:J10-U01,10,RAS KERNEL INFO iar 0014a150 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67941,1131582983947.253,RAS KERNEL INFO 5271156 floating point alignment exceptions,False,R63-M0-NC-C:J08-U01,5,RAS KERNEL INFO  floating point alignment exceptions,,,,,5271156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50243,1124797846160.0671,RAS APP FATAL ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,False,R64-M1-NC-I:J18-U11,18,RAS APP FATAL ciod: LOGIN chdir(/home/germann2/BGL-demo) failed: No such file or directory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49644,1124092658682.149,"RAS KERNEL INFO CE sym 35, at 0x062871c0, mask 0x80",False,R22-M0-N3-C:J07-U01,7,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45959,1122579927098.673,RAS KERNEL INFO generating core.13928,False,R20-M0-N5-C:J15-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43796,1122403082668.9392,RAS KERNEL INFO generating core.507,False,R06-M0-N1-C:J03-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48633,1123609217111.48,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,R61-M1-N4,21,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30483,1121252330706.418,RAS KERNEL INFO 113879376 double-hummer alignment exceptions,False,R36-M0-NF-C:J07-U01,0,RAS KERNEL INFO  double-hummer alignment exceptions,113879376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57899,1127243197379.374,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,3,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33886,1121310818947.415,RAS KERNEL INFO generating core.4673,False,R31-M0-N7-C:J10-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69435,1133447902167.694,"RAS KERNEL INFO 10700 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R31-M1-NF-C:J17-U11,8,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",,,,,,,,,,,10700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10461,1118961877815.735,RAS KERNEL INFO instruction cache parity error corrected,False,R02-M1-N0-C:J12-U11,12,RAS KERNEL INFO instruction cache parity error corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30512,1121252331730.704,RAS KERNEL INFO 115148632 double-hummer alignment exceptions,False,R36-M0-NB-C:J15-U01,0,RAS KERNEL INFO  double-hummer alignment exceptions,115148632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,1117973935311.7722,RAS KERNEL INFO generating core.7884,False,R32-M1-N8-C:J16-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21638,1120938150027.601,RAS KERNEL INFO generating core.6522,False,R24-M1-N9-C:J09-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3208,1118539693906.444,RAS KERNEL FATAL data TLB error interrupt,True,R30-M0-N9-C:J16-U01,6,RAS KERNEL FATAL data TLB error interrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33480,1121310810199.595,RAS KERNEL INFO generating core.9186,False,R33-M1-N7-C:J07-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25952,1120968257813.953,RAS KERNEL INFO generating core.23634,False,R31-M0-N1-C:J08-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,1118370963566.99,RAS KERNEL INFO generating core.9748,False,R01-M1-NC-C:J14-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69217,1133447901104.909,"RAS KERNEL INFO 10720 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R35-M0-N2-C:J10-U01,8,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",,,,,,,,,,,10720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46148,1123110824069.458,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,3,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55019,1125223924556.139,RAS KERNEL INFO iar 0014a150 dear 00998c18,False,R54-M0-N7-C:J11-U11,10,RAS KERNEL INFO iar 0014a150 dear ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76971,1133628630242.321,"RAS KERNEL INFO 10636 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",False,R20-M1-NB-C:J14-U11,8,"RAS KERNEL INFO  total interrupts.  critical input interrupts.  microseconds total spent on critical input interrupts,  microseconds max time in a critical input interrupt.",,,,,,,,,,,10636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48090,1123608896819.396,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,R21-M0-ND,21,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52527,1125087546821.1929,"RAS KERNEL INFO CE sym 4, at 0x02ecac40, mask 0x04",False,R73-M0-NC-C:J06-U01,7,"RAS KERNEL INFO CE sym , at 0x02ecac0, mask 0x0",,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40796,1122165039820.475,RAS KERNEL INFO 15 floating point alignment exceptions,False,R12-M0-N8-C:J02-U11,5,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36612,1121902725397.209,RAS KERNEL INFO 8 floating point alignment exceptions,False,R00-M0-N9-C:J02-U11,24,RAS KERNEL INFO 8 floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8275,1118773725901.625,RAS KERNEL FATAL data address space................0,False,R25-M0-N5-C:J13-U11,2,RAS KERNEL FATAL data address space................0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47027,1123184784965.962,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,False,R76-M1-N9,21,NULL DISCOVERY ERROR Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57805,1127243197064.165,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,3,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40802,1122165039931.762,RAS KERNEL INFO 15 floating point alignment exceptions,False,R16-M1-N8-C:J11-U11,5,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23866,1120955463290.445,RAS KERNEL INFO generating core.13635,False,R36-M1-N5-C:J04-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57642,1127243196498.478,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,3,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37769,1122143918486.98,RAS KERNEL INFO generating core.28482,False,R37-M1-N1-C:J06-U01,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52651,1125089838234.55,RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected,False,R51-M1-N4-C:J07-U01,23,RAS KERNEL INFO  tree receiver  in re-synch state event(s) (dcr 0x09a) detected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,
20460,1120450121779.79,RAS KERNEL INFO generating core.5405,False,R27-M1-NC-C:J12-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39189,1122164974337.538,RAS KERNEL INFO 15 floating point alignment exceptions,False,R14-M0-N2-C:J10-U11,5,RAS KERNEL INFO  floating point alignment exceptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58318,1127243346637.687,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,3,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9729,1118773802362.767,RAS KERNEL FATAL core configuration register: 0x00002000,False,R20-M0-N6-C:J12-U01,14,RAS KERNEL FATAL core configuration register: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66757,1131218687275.032,"RAS KERNEL INFO CE sym 18, at 0x09d1af60, mask 0x02",False,R11-M1-N4-C:J03-U01,7,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,,,18.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30487,1121252330847.915,RAS KERNEL INFO 113192008 double-hummer alignment exceptions,False,R36-M0-NF-C:J08-U11,0,RAS KERNEL INFO  double-hummer alignment exceptions,113192008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59887,1128509094742.1218,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied",False,R03-M0-N4-I:J18-U01,11,"RAS APP FATAL ciod: Error loading /home/spelce1/HPCC_IBM/Urgent/VNM/64K/vnm.rts: invalid or missing program image, Permission denied",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46803,1123110830794.179,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",False,,3,"RAS MMCS ERROR idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62409,1130679942026.417,RAS KERNEL INFO total of 1 ddr error(s) detected and corrected,False,R33-M0-N6-C:J16-U01,15,RAS KERNEL INFO total of  ddr error(s) detected and corrected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37874,1122143920828.865,RAS KERNEL INFO generating core.2078,False,R20-M1-NA-C:J08-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32265,1121256697164.716,RAS KERNEL INFO generating core.13818,False,R25-M1-N3-C:J07-U11,1,RAS KERNEL INFO generating ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60606,1128619441000.357,"RAS KERNEL INFO CE sym 31, at 0x0237ca00, mask 0x02",False,R50-M0-NF-C:J04-U11,7,"RAS KERNEL INFO CE sym , at , mask ",,,,,,,,,31.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
